parliamentarian_1,parliamentarian_2,proportion_agreement
"Gazmuri, Ana María","Morales, Carla",1.1370223978919631
"Bravo, Ana María","Labbé, Cristian",1.1370223978919631
"Arroyo, Roberto","Pérez, Catalina",1.1383399209486167
"Concha, Sara","Hirsch, Tomás",1.1383399209486167
"Carter, Álvaro","Palma, Hernán",1.1383399209486167
"Cid, Sofía","Leiva, Raúl",1.1383399209486167
"Flores, Camila","Schneider, Emilia",1.1383399209486167
"Bórquez, Fernando","Sáez, Jaime",1.1383399209486167
"Orsini, Maite","Schubert, Stephan",1.1383399209486167
"Ibáñez, Diego","Romero, Leonidas",1.1383399209486167
"Bulnes, Mercedes","Rey, Hugo",1.1383399209486167
"De la Carrera, Gonzalo","Fries, Lorena",1.1383399209486167
"Pino, Víctor Alejandro","Ramírez, Matías",1.1383399209486167
"Leiva, Raúl","Schalper, Diego",1.1383399209486167
"Bravo, Marta","Manouchehri, Daniel",1.1383399209486167
"Bulnes, Mercedes","Schubert, Stephan",1.1383399209486167
"Bravo, Marta","Palma, Hernán",1.13965744400527
"Alessandri, Jorge","Hirsch, Tomás",1.13965744400527
"Malla, Luis","Moreno, Benjamín",1.13965744400527
"Labra, Paula","Leiva, Raúl",1.13965744400527
"Bravo, Marta","Orsini, Maite",1.13965744400527
"Bulnes, Mercedes","Matheson, Christian",1.13965744400527
"Romero, Natalia","Serrano, Daniela",1.13965744400527
"Bulnes, Mercedes","Teao, Hotuiti",1.13965744400527
"De la Carrera, Gonzalo","Oyarzo, Rubén Darío",1.13965744400527
"Carter, Álvaro","Naranjo, Jaime",1.13965744400527
"Astudillo, Danisa","Schalper, Diego",1.13965744400527
"Cicardini, Daniella","Moreira, Cristhian",1.13965744400527
"Longton, Andrés","Rojas, Camila",1.13965744400527
"Ahumada, Yovana","Riquelme, Marcela",1.13965744400527
"Delgado, Viviana","Weisse, Flor",1.13965744400527
"Arroyo, Roberto","Palma, Hernán",1.13965744400527
"Becker, Miguel Ángel","Rosas, Patricio",1.13965744400527
"Ojeda, Mauricio","Orsini, Maite",1.13965744400527
"Bianchi, Carlos","Moreno, Benjamín",1.13965744400527
"Musante, Camila","Weisse, Flor",1.13965744400527
"Jürgensen, Harry","Santana, Juan",1.13965744400527
"Cid, Sofía","Tapia, Cristián",1.13965744400527
"Brito, Jorge","Labbé, Cristian",1.13965744400527
"Longton, Andrés","Molina, Helia",1.13965744400527
"Leiva, Raúl","Sánchez, Luis",1.13965744400527
"Del Real, Catalina","Riquelme, Marcela",1.13965744400527
"Cariola, Karol","Cordero, María Luisa",1.1409749670619236
"Donoso, Felipe","Leiva, Raúl",1.1409749670619236
"Irarrázaval, Juan","Rojas, Camila",1.1409749670619236
"Arce, Mónica","Teao, Hotuiti",1.1409749670619236
"Morales, Carla","Yeomans, Gael",1.1409749670619236
"Pino, Víctor Alejandro","Riquelme, Marcela",1.1409749670619236
"Pérez, Marlene","Veloso, Consuelo",1.1409749670619236
"De Rementería, Tomás","Donoso, Felipe",1.1409749670619236
"Beltrán, Juan Carlos","Romero, Leonidas",1.1409749670619236
"Moreno, Benjamín","Videla, Sebastián",1.1409749670619236
"Bello, María Francisca","Muñoz, Francesca",1.1409749670619236
"Leal, Henry","Morales, Javiera",1.1409749670619236
"Del Real, Catalina","Olivera, Erika",1.1409749670619236
"Soto, Leonardo","Trisotti, Renzo",1.1409749670619236
"Carter, Álvaro","Hertz, Carmen",1.1409749670619236
"Hertz, Carmen","Pérez, Joanna",1.1409749670619236
"Muñoz, Francesca","Palma, Hernán",1.1409749670619236
"González, Mauro","Ñanco, Ericka",1.1409749670619236
"Delgado, Viviana","Matheson, Christian",1.1409749670619236
"Ramírez, Guillermo","Tapia, Cristián",1.1409749670619236
"De la Carrera, Gonzalo","Saffirio, Jorge",1.1409749670619236
"De la Carrera, Gonzalo","Pérez, Catalina",1.1409749670619236
"Longton, Andrés","Santibáñez, Marisela",1.1409749670619236
"Cuello, Luis Alberto","Romero, Natalia",1.1409749670619236
"Melo, Daniel","Muñoz, Francesca",1.1422924901185771
"Barría, Héctor","Ojeda, Mauricio",1.1422924901185771
"Astudillo, Danisa","Flores, Camila",1.1422924901185771
"Bobadilla, Sergio","Malla, Luis",1.1422924901185771
"Bianchi, Carlos","Ojeda, Mauricio",1.1422924901185771
"Bianchi, Carlos","Durán, Jorge",1.1422924901185771
"Ahumada, Yovana","Winter, Gonzalo",1.1422924901185771
"Schalper, Diego","Venegas, Nelson",1.1422924901185771
"Leal, Henry","Pérez, Catalina",1.1422924901185771
"Meza, José Carlos","Soto, Leonardo",1.1422924901185771
"Raphael, Marcia","Rojas, Camila",1.1422924901185771
"Del Real, Catalina","Naranjo, Jaime",1.1422924901185771
"Molina, Helia","Rey, Hugo",1.1422924901185771
"Alinco, René","Rey, Hugo",1.1422924901185771
"Ahumada, Yovana","Mix, Claudia",1.1422924901185771
"Manouchehri, Daniel","Von Mühlenbrock, Gastón",1.1422924901185771
"Berger, Bernardo","Rojas, Camila",1.1422924901185771
"Araya, Jaime","Ojeda, Mauricio",1.1422924901185771
"Bello, María Francisca","De la Carrera, Gonzalo",1.1422924901185771
"Matheson, Christian","Soto, Leonardo",1.1422924901185771
"Benavente, Gustavo","Orsini, Maite",1.1422924901185771
"Cicardini, Daniella","Mellado, Miguel",1.1436100131752305
"Hirsch, Tomás","Labra, Paula",1.1436100131752305
"Mirosevic, Vlado","Pérez, Marlene",1.1436100131752305
"Becker, Miguel Ángel","Bulnes, Mercedes",1.1436100131752305
"Tello, Carolina","Undurraga, Francisco",1.1436100131752305
"Romero, Leonidas","Saffirio, Jorge",1.1436100131752305
"González, Félix","Sulantay, Marco Antonio",1.1436100131752305
"González, Mauro","Veloso, Consuelo",1.1436100131752305
"Alinco, René","Coloma, Juan Antonio",1.1436100131752305
"Arroyo, Roberto","Tello, Carolina",1.1436100131752305
"Bulnes, Mercedes","Von Mühlenbrock, Gastón",1.1436100131752305
"Longton, Andrés","Sagardia, Clara",1.1436100131752305
"Celis, Andrés","Mellado, Cosme",1.1436100131752305
"Bernales, Alejandro","Bobadilla, Sergio",1.1436100131752305
"Lavín, Joaquín","Palma, Hernán",1.1436100131752305
"Castro, José Miguel","Palma, Hernán",1.1436100131752305
"Cid, Sofía","Mellado, Cosme",1.1436100131752305
"Cariola, Karol","Leal, Henry",1.1436100131752305
"Romero, Agustín","Videla, Sebastián",1.1436100131752305
"Beltrán, Juan Carlos","Bulnes, Mercedes",1.1436100131752305
"Del Real, Catalina","Gazmuri, Ana María",1.144927536231884
"Leiva, Raúl","Romero, Leonidas",1.144927536231884
"Coloma, Juan Antonio","Malla, Luis",1.144927536231884
"Arroyo, Roberto","Leiva, Raúl",1.144927536231884
"Meza, José Carlos","Santibáñez, Marisela",1.144927536231884
"Palma, Hernán","Undurraga, Francisco",1.144927536231884
"Flores, Camila","Santana, Juan",1.144927536231884
"Bugueño, Félix","Castro, José Miguel",1.144927536231884
"Bugueño, Félix","Cordero, María Luisa",1.144927536231884
"Alessandri, Jorge","Tapia, Cristián",1.144927536231884
"Flores, Camila","Molina, Helia",1.144927536231884
"Benavente, Gustavo","Soto, Leonardo",1.144927536231884
"Barría, Héctor","Meza, José Carlos",1.144927536231884
"Del Real, Catalina","Fries, Lorena",1.144927536231884
"Muñoz, Francesca","Pérez, Catalina",1.144927536231884
"Longton, Andrés","Venegas, Nelson",1.144927536231884
"De Rementería, Tomás","Meza, José Carlos",1.144927536231884
"Muñoz, Francesca","Schneider, Emilia",1.1462450592885376
"Fries, Lorena","Romero, Natalia",1.1462450592885376
"Bórquez, Fernando","Melo, Daniel",1.1462450592885376
"Beltrán, Juan Carlos","Schneider, Emilia",1.1462450592885376
"Mirosevic, Vlado","Naveillan, Gloria",1.1462450592885376
"Leiva, Raúl","Weisse, Flor",1.1462450592885376
"Alessandri, Jorge","Bianchi, Carlos",1.1462450592885376
"Bello, María Francisca","Longton, Andrés",1.1462450592885376
"Leiva, Raúl","Raphael, Marcia",1.1462450592885376
"Aedo, Eric","Ojeda, Mauricio",1.1462450592885376
"Alinco, René","Matheson, Christian",1.1462450592885376
"Alessandri, Jorge","Orsini, Maite",1.1462450592885376
"Bulnes, Mercedes","Mellado, Miguel",1.1462450592885376
"Labra, Paula","Venegas, Nelson",1.1462450592885376
"Arroyo, Roberto","Naranjo, Jaime",1.1462450592885376
"Brito, Jorge","González, Mauro",1.1462450592885376
"Barchiesi, Chiara","Soto, Leonardo",1.1462450592885376
"Barría, Héctor","Urruticoechea, Cristóbal",1.1462450592885376
"Arce, Mónica","Lilayu, Daniel",1.1462450592885376
"Bello, María Francisca","Urruticoechea, Cristóbal",1.1462450592885376
"Cordero, María Luisa","Palma, Hernán",1.1462450592885376
"Bulnes, Mercedes","Cid, Sofía",1.1462450592885376
"Del Real, Catalina","Malla, Luis",1.1462450592885376
"Arce, Mónica","Matheson, Christian",1.1462450592885376
"Berger, Bernardo","Bulnes, Mercedes",1.1462450592885376
"Araya, Cristián","Malla, Luis",1.1475625823451912
"Rey, Hugo","Sáez, Jaime",1.1475625823451912
"Pérez, Catalina","Rathgeb, Jorge",1.1475625823451912
"Cuello, Luis Alberto","Leal, Henry",1.1475625823451912
"Delgado, Viviana","Martínez, Cristóbal",1.1475625823451912
"Hertz, Carmen","Olivera, Erika",1.1475625823451912
"Morales, Carla","Venegas, Nelson",1.1475625823451912
"Concha, Sara","Marzán, Carolina",1.1475625823451912
"Morales, Carla","Pérez, Catalina",1.1475625823451912
"Mix, Claudia","Urruticoechea, Cristóbal",1.1475625823451912
"Ossandón, Ximena","Palma, Hernán",1.1475625823451912
"Donoso, Felipe","Mulet, Jaime",1.1475625823451912
"Manouchehri, Daniel","Urruticoechea, Cristóbal",1.1475625823451912
"De Rementería, Tomás","Lilayu, Daniel",1.1475625823451912
"Leal, Henry","Winter, Gonzalo",1.1475625823451912
"Cicardini, Daniella","Pérez, Marlene",1.1475625823451912
"Flores, Camila","Pulgar, Francisco",1.1475625823451912
"Acevedo, María Candelaria","Rey, Hugo",1.1475625823451912
"Alessandri, Jorge","Mirosevic, Vlado",1.1475625823451912
"González, Mauro","Sagardia, Clara",1.1475625823451912
"Carter, Álvaro","Malla, Luis",1.1488801054018445
"Bravo, Marta","Musante, Camila",1.1488801054018445
"Raphael, Marcia","Sagardia, Clara",1.1488801054018445
"Schneider, Emilia","Von Mühlenbrock, Gastón",1.1488801054018445
"De la Carrera, Gonzalo","Ulloa, Héctor",1.1488801054018445
"Manouchehri, Daniel","Moreira, Cristhian",1.1488801054018445
"Rey, Hugo","Sagardia, Clara",1.1488801054018445
"Becker, Miguel Ángel","Schneider, Emilia",1.1488801054018445
"Lilayu, Daniel","Mulet, Jaime",1.1488801054018445
"Morales, Carla","Palma, Hernán",1.1488801054018445
"Bravo, Marta","Rojas, Camila",1.1488801054018445
"Flores, Camila","Jiles, Pamela",1.1488801054018445
"Delgado, Viviana","Pino, Víctor Alejandro",1.1488801054018445
"Orsini, Maite","Rey, Hugo",1.1488801054018445
"Malla, Luis","Schalper, Diego",1.1488801054018445
"Molina, Helia","Pérez, Marlene",1.1488801054018445
"Malla, Luis","Weisse, Flor",1.1488801054018445
"Alessandri, Jorge","Ilabaca, Marcos",1.150197628458498
"Del Real, Catalina","Ibáñez, Diego",1.150197628458498
"Manouchehri, Daniel","Mellado, Miguel",1.150197628458498
"Olivera, Erika","Orsini, Maite",1.150197628458498
"Placencia, Alejandra","Undurraga, Francisco",1.150197628458498
"Lavín, Joaquín","Rojas, Camila",1.150197628458498
"Musante, Camila","Schubert, Stephan",1.150197628458498
"Rathgeb, Jorge","Ñanco, Ericka",1.150197628458498
"Durán, Eduardo","Serrano, Daniela",1.150197628458498
"Arce, Mónica","Martínez, Cristóbal",1.150197628458498
"Melo, Daniel","Schalper, Diego",1.150197628458498
"Longton, Andrés","Melo, Daniel",1.150197628458498
"Melo, Daniel","Rathgeb, Jorge",1.150197628458498
"Astudillo, Danisa","Celis, Andrés",1.150197628458498
"Bernales, Alejandro","Jürgensen, Harry",1.150197628458498
"Nuyado, Emilia","Pérez, Marlene",1.150197628458498
"Rey, Hugo","Riquelme, Marcela",1.150197628458498
"Bravo, Ana María","Cordero, María Luisa",1.150197628458498
"Fries, Lorena","Urruticoechea, Cristóbal",1.150197628458498
"Ossandón, Ximena","Schneider, Emilia",1.150197628458498
"Fuenzalida, Juan","Malla, Luis",1.150197628458498
"Aedo, Eric","De la Carrera, Gonzalo",1.1515151515151516
"Molina, Helia","Naveillan, Gloria",1.1515151515151516
"Kaiser, Johannes","Soto, Raúl",1.1515151515151516
"Morales, Carla","Sagardia, Clara",1.1515151515151516
"Mix, Claudia","Pino, Víctor Alejandro",1.1515151515151516
"Arroyo, Roberto","Manouchehri, Daniel",1.1515151515151516
"Delgado, Viviana","Lilayu, Daniel",1.1515151515151516
"Fuenzalida, Juan","Naranjo, Jaime",1.1515151515151516
"Moreno, Benjamín","Venegas, Nelson",1.1515151515151516
"Castro, José Miguel","Orsini, Maite",1.1515151515151516
"Raphael, Marcia","Soto, Leonardo",1.1515151515151516
"Bobadilla, Sergio","Tapia, Cristián",1.1515151515151516
"Bugueño, Félix","Pino, Víctor Alejandro",1.1515151515151516
"Lilayu, Daniel","Musante, Camila",1.1515151515151516
"Melo, Daniel","Teao, Hotuiti",1.1515151515151516
"Acevedo, María Candelaria","Pino, Víctor Alejandro",1.1515151515151516
"Leiva, Raúl","Von Mühlenbrock, Gastón",1.1515151515151516
"Concha, Sara","González, Félix",1.1515151515151516
"Alinco, René","Pérez, Marlene",1.1515151515151516
"Irarrázaval, Juan","Naranjo, Jaime",1.1515151515151516
"Romero, Agustín","Ulloa, Héctor",1.1515151515151516
"González, Mauro","Ibáñez, Diego",1.1515151515151516
"Santana, Juan","Teao, Hotuiti",1.1515151515151516
"Naranjo, Jaime","Pino, Víctor Alejandro",1.1515151515151516
"Malla, Luis","Mellado, Miguel",1.1515151515151516
"Bórquez, Fernando","Veloso, Consuelo",1.1515151515151516
"Gazmuri, Ana María","Lavín, Joaquín",1.152832674571805
"Delgado, Viviana","Donoso, Felipe",1.152832674571805
"Astudillo, Danisa","Cid, Sofía",1.152832674571805
"Martínez, Cristóbal","Mulet, Jaime",1.152832674571805
"Brito, Jorge","Longton, Andrés",1.152832674571805
"Rathgeb, Jorge","Tello, Carolina",1.152832674571805
"Romero, Agustín","Sepúlveda, Alexis",1.152832674571805
"Bello, María Francisca","Ossandón, Ximena",1.152832674571805
"Arce, Mónica","Cid, Sofía",1.152832674571805
"Bulnes, Mercedes","Ojeda, Mauricio",1.152832674571805
"Bello, María Francisca","Fuenzalida, Juan",1.152832674571805
"Ojeda, Mauricio","Santibáñez, Marisela",1.152832674571805
"Benavente, Gustavo","Malla, Luis",1.152832674571805
"Alinco, René","Schalper, Diego",1.152832674571805
"Durán, Jorge","Malla, Luis",1.152832674571805
"Coloma, Juan Antonio","De Rementería, Tomás",1.152832674571805
"González, Félix","Morales, Carla",1.152832674571805
"Fuenzalida, Juan","Videla, Sebastián",1.1541501976284585
"Berger, Bernardo","Leiva, Raúl",1.1541501976284585
"Bórquez, Fernando","Rojas, Camila",1.1541501976284585
"Leal, Henry","Yeomans, Gael",1.1541501976284585
"Pérez, Catalina","Undurraga, Francisco",1.1541501976284585
"Castro, José Miguel","Nuyado, Emilia",1.1541501976284585
"Barrera, Boris","Durán, Eduardo",1.1541501976284585
"Barrera, Boris","Undurraga, Francisco",1.1541501976284585
"Bernales, Alejandro","Ramírez, Guillermo",1.1541501976284585
"Durán, Jorge","Manouchehri, Daniel",1.1541501976284585
"Morales, Carla","Placencia, Alejandra",1.1541501976284585
"Bulnes, Mercedes","Sauerbaum, Frank",1.1541501976284585
"Bello, María Francisca","Cordero, María Luisa",1.1541501976284585
"Undurraga, Francisco","Veloso, Consuelo",1.1541501976284585
"Coloma, Juan Antonio","Mulet, Jaime",1.1541501976284585
"Cifuentes, Ricardo","Ramírez, Guillermo",1.1541501976284585
"Bravo, Ana María","Moreira, Cristhian",1.1541501976284585
"De Rementería, Tomás","Sulantay, Marco Antonio",1.155467720685112
"De Rementería, Tomás","Sánchez, Luis",1.155467720685112
"Bernales, Alejandro","Schalper, Diego",1.155467720685112
"González, Mauro","Palma, Hernán",1.155467720685112
"Ossandón, Ximena","Sagardia, Clara",1.155467720685112
"Arce, Mónica","Celis, Andrés",1.155467720685112
"Mellado, Cosme","Ramírez, Guillermo",1.155467720685112
"Santana, Juan","Schubert, Stephan",1.155467720685112
"Bianchi, Carlos","Ramírez, Guillermo",1.155467720685112
"Bulnes, Mercedes","Moreno, Benjamín",1.155467720685112
"Barría, Héctor","Naveillan, Gloria",1.155467720685112
"Bravo, Ana María","Lavín, Joaquín",1.155467720685112
"Castro, José Miguel","Manouchehri, Daniel",1.155467720685112
"Labbé, Cristian","Melo, Daniel",1.155467720685112
"Labbé, Cristian","Videla, Sebastián",1.155467720685112
"Bernales, Alejandro","Celis, Andrés",1.155467720685112
"Arce, Mónica","Schalper, Diego",1.155467720685112
"Bello, María Francisca","González, Mauro",1.155467720685112
"Muñoz, Francesca","Sagardia, Clara",1.1567852437417654
"Molina, Helia","Undurraga, Francisco",1.1567852437417654
"Becker, Miguel Ángel","Leiva, Raúl",1.1567852437417654
"Astudillo, Danisa","Concha, Sara",1.1567852437417654
"Bugueño, Félix","González, Mauro",1.1567852437417654
"Barchiesi, Chiara","De Rementería, Tomás",1.1567852437417654
"González, Félix","Pino, Víctor Alejandro",1.1567852437417654
"Longton, Andrés","Schneider, Emilia",1.1567852437417654
"Alinco, René","Romero, Leonidas",1.1567852437417654
"González, Marta","Weisse, Flor",1.1567852437417654
"Hirsch, Tomás","Ossandón, Ximena",1.1567852437417654
"Ahumada, Yovana","Serrano, Daniela",1.1567852437417654
"Bernales, Alejandro","Concha, Sara",1.1567852437417654
"Bernales, Alejandro","De la Carrera, Gonzalo",1.1567852437417654
"Bórquez, Fernando","González, Félix",1.1567852437417654
"Beltrán, Juan Carlos","Palma, Hernán",1.1567852437417654
"Lagomarsino, Tomás","Ojeda, Mauricio",1.1567852437417654
"Hertz, Carmen","Labbé, Cristian",1.1567852437417654
"Nuyado, Emilia","Trisotti, Renzo",1.1567852437417654
"Lagomarsino, Tomás","Naveillan, Gloria",1.1567852437417654
"Beltrán, Juan Carlos","Placencia, Alejandra",1.1567852437417654
"Naranjo, Jaime","Pérez, Marlene",1.1567852437417654
"Jürgensen, Harry","Leiva, Raúl",1.1567852437417654
"Cornejo, Eduardo","Musante, Camila",1.1567852437417654
"Del Real, Catalina","Jouannet, Andrés",1.1567852437417654
"Astudillo, Danisa","Coloma, Juan Antonio",1.1567852437417654
"Molina, Helia","Schubert, Stephan",1.158102766798419
"Rathgeb, Jorge","Riquelme, Marcela",1.158102766798419
"Beltrán, Juan Carlos","Rojas, Camila",1.158102766798419
"Mellado, Cosme","Sánchez, Luis",1.158102766798419
"Hertz, Carmen","Pérez, Marlene",1.158102766798419
"Bravo, Ana María","Del Real, Catalina",1.158102766798419
"Castro, José Miguel","Hirsch, Tomás",1.158102766798419
"Cordero, María Luisa","Ibáñez, Diego",1.158102766798419
"Bianchi, Carlos","Bobadilla, Sergio",1.158102766798419
"Cariola, Karol","Pino, Víctor Alejandro",1.158102766798419
"Ramírez, Guillermo","Santibáñez, Marisela",1.158102766798419
"Bórquez, Fernando","Palma, Hernán",1.158102766798419
"Santana, Juan","Trisotti, Renzo",1.158102766798419
"Manouchehri, Daniel","Trisotti, Renzo",1.158102766798419
"Santibáñez, Marisela","Undurraga, Francisco",1.158102766798419
"Acevedo, María Candelaria","Rathgeb, Jorge",1.158102766798419
"Bulnes, Mercedes","Naveillan, Gloria",1.158102766798419
"Arce, Mónica","Donoso, Felipe",1.158102766798419
"Bórquez, Fernando","Orsini, Maite",1.158102766798419
"Cid, Sofía","Mirosevic, Vlado",1.158102766798419
"Becker, Miguel Ángel","Rojas, Camila",1.158102766798419
"Bórquez, Fernando","Santibáñez, Marisela",1.158102766798419
"Bugueño, Félix","Morales, Carla",1.158102766798419
"Benavente, Gustavo","Santana, Juan",1.1594202898550725
"Matheson, Christian","Santana, Juan",1.1594202898550725
"Alinco, René","Benavente, Gustavo",1.1594202898550725
"González, Félix","González, Mauro",1.1594202898550725
